time_s;speed_kmh;soc_%;P_bar
85.300000;20.126582;97.632373;146.804211
85.400000;20.506329;97.630922;146.777609
85.500000;20.886076;97.629450;146.750451
85.600000;21.265823;97.627957;146.722734
85.700000;21.645570;97.626443;146.694455
85.800000;22.025316;97.624908;146.665608
85.900000;22.405063;97.623353;146.636191
86.000000;22.784810;97.621777;146.606199
86.100000;23.164557;97.620180;146.575629
86.200000;23.544304;97.618563;146.544476
86.300000;23.924051;97.616926;146.512736
86.400000;24.303797;97.615268;146.480405
86.500000;24.683544;97.613591;146.447480
86.600000;25.063291;97.611894;146.413954
86.700000;25.443038;97.610177;146.379826
86.800000;25.822785;97.608440;146.345089
86.900000;26.202532;97.606685;146.309739
87.000000;26.582278;97.604909;146.273773
87.100000;26.962025;97.603132;146.237186
87.200000;27.341772;97.601330;146.199973
87.300000;27.721519;97.599502;146.162129
87.400000;28.101266;97.597648;146.123650
87.500000;28.481013;97.595768;146.084532
87.600000;28.860759;97.593862;146.044768
87.700000;29.240506;97.591931;146.004356
87.800000;29.620253;97.589973;145.963289
87.900000;30.000000;97.587990;145.921563
88.000000;30.000000;97.587506;145.920435
88.100000;30.000000;97.587022;145.919308
88.200000;30.000000;97.586538;145.918181
88.300000;30.000000;97.586055;145.917054
88.400000;30.000000;97.585571;145.915926
88.500000;30.000000;97.585087;145.914799
88.600000;30.000000;97.584603;145.913672
88.700000;30.000000;97.584119;145.912544
88.800000;30.000000;97.583636;145.911417
88.900000;30.000000;97.583152;145.910290
89.000000;30.000000;97.582668;145.909162
89.100000;30.000000;97.582184;145.908035
89.200000;30.000000;97.581700;145.906908
89.300000;30.000000;97.581217;145.905780
89.400000;30.000000;97.580733;145.904653
89.500000;30.000000;97.580249;145.903526
89.600000;30.000000;97.579765;145.902398
89.700000;30.000000;97.579281;145.901271
89.800000;30.000000;97.578798;145.900143
89.900000;30.000000;97.578314;145.899016
90.000000;30.000000;97.577830;145.897889
90.100000;30.000000;97.577346;145.896761
90.200000;30.000000;97.576862;145.895634
90.300000;30.000000;97.576379;145.894506
90.400000;30.000000;97.575895;145.893379
90.500000;30.000000;97.575411;145.892251
90.600000;30.000000;97.574927;145.891124
90.700000;30.000000;97.574443;145.889996
90.800000;30.000000;97.573959;145.888869
90.900000;30.000000;97.573476;145.887741
91.000000;30.000000;97.572992;145.886614
91.100000;30.000000;97.572508;145.885486
91.200000;30.000000;97.572024;145.884359
91.300000;30.000000;97.571540;145.883231
91.400000;30.000000;97.571057;145.882104
91.500000;30.000000;97.570573;145.880976
91.600000;30.000000;97.570089;145.879848
91.700000;30.000000;97.569605;145.878721
91.800000;30.000000;97.569121;145.877593
91.900000;30.000000;97.568638;145.876466
92.000000;30.000000;97.568154;145.875338
92.100000;30.000000;97.567670;145.874210
92.200000;30.000000;97.567186;145.873083
92.300000;30.000000;97.566702;145.871955
92.400000;30.000000;97.566219;145.870828
92.500000;30.000000;97.565735;145.869700
92.600000;30.000000;97.565251;145.868572
92.700000;30.000000;97.564767;145.867445
92.800000;30.000000;97.564283;145.866317
92.900000;30.000000;97.563800;145.865189
93.000000;30.000000;97.563316;145.864061
93.100000;30.000000;97.562832;145.862934
93.200000;30.000000;97.562348;145.861806
93.300000;30.000000;97.561864;145.860678
93.400000;30.000000;97.561380;145.859551
93.500000;30.000000;97.560897;145.858423
93.600000;30.000000;97.560413;145.857295
93.700000;30.000000;97.559929;145.856167
93.800000;30.000000;97.559445;145.855040
93.900000;30.000000;97.558961;145.853912
94.000000;30.000000;97.558478;145.852784
94.100000;30.000000;97.557994;145.851656
94.200000;30.000000;97.557510;145.850528
94.300000;30.000000;97.557026;145.849401
94.400000;30.000000;97.556542;145.848273
94.500000;30.000000;97.556059;145.847145
94.600000;30.000000;97.555575;145.846017
94.700000;30.000000;97.555091;145.844889
94.800000;30.000000;97.554607;145.843761
94.900000;30.000000;97.554123;145.842633
95.000000;30.000000;97.553640;145.841506
95.100000;30.000000;97.553156;145.840378
95.200000;30.000000;97.552672;145.839250
95.300000;30.000000;97.552188;145.838122
95.400000;30.000000;97.551704;145.836994
95.500000;30.000000;97.551221;145.835866
95.600000;30.000000;97.550737;145.834738
95.700000;30.000000;97.550253;145.833610
95.800000;30.000000;97.549769;145.832482
95.900000;30.000000;97.549285;145.831354
96.000000;30.000000;97.548801;145.830226
96.100000;30.000000;97.548318;145.829098
96.200000;30.000000;97.547834;145.827970
96.300000;30.000000;97.547350;145.826842
96.400000;30.000000;97.546866;145.825714
96.500000;30.000000;97.546382;145.824586
96.600000;30.000000;97.545899;145.823458
96.700000;30.000000;97.545415;145.822330
96.800000;30.000000;97.544931;145.821202
96.900000;30.000000;97.544447;145.820074
97.000000;30.000000;97.543963;145.818946
97.100000;30.000000;97.543480;145.817818
97.200000;30.000000;97.542996;145.816690
97.300000;30.000000;97.542512;145.815562
97.400000;30.000000;97.542028;145.814434
97.500000;30.000000;97.541544;145.813306
97.600000;30.000000;97.541061;145.812178
97.700000;30.000000;97.540577;145.811050
97.800000;30.000000;97.540093;145.809921
97.900000;30.000000;97.539609;145.808793
98.000000;30.000000;97.539125;145.807665
98.100000;29.387755;97.541463;145.813218
98.200000;28.775510;97.543753;145.818636
98.300000;28.163265;97.545995;145.823920
98.400000;27.551020;97.548190;145.829068
98.500000;26.938776;97.550336;145.834080
98.600000;26.326531;97.552401;145.838957
98.700000;25.714286;97.554406;145.843697
98.800000;25.102041;97.556352;145.848301
98.900000;24.489796;97.558240;145.852769
99.000000;23.877551;97.560069;145.857100
99.100000;23.265306;97.561841;145.861293
99.200000;22.653061;97.563556;145.865349
99.300000;22.040816;97.565214;145.869268
99.400000;21.428571;97.566817;145.873048
99.500000;20.816327;97.568364;145.876691
99.600000;20.204082;97.569856;145.880195
99.700000;19.591837;97.571294;145.883561
99.800000;18.979592;97.572678;145.886788
99.900000;18.367347;97.574009;145.889877
100.000000;17.755102;97.575287;145.892826
100.100000;17.142857;97.576513;145.895636
100.200000;16.530612;97.577687;145.898307
100.300000;15.918367;97.578811;145.900838
100.400000;15.306122;97.579883;145.903229
100.500000;14.693878;97.580906;145.905480
100.600000;14.081633;97.581880;145.907592
100.700000;13.469388;97.582804;145.909563
100.800000;12.857143;97.583681;145.911394
100.900000;12.244898;97.584509;145.913084
101.000000;11.632653;97.585291;145.914634
101.100000;11.020408;97.586026;145.916043
101.200000;10.408163;97.586718;145.917311
101.300000;9.795918;97.587370;145.918439
101.400000;9.183673;97.587981;145.919425
101.500000;8.571429;97.588551;145.920270
101.600000;7.959184;97.589081;145.920974
101.700000;7.346939;97.589570;145.921537
101.800000;6.734694;97.590018;145.921959
101.900000;6.122449;97.590426;145.922239
102.000000;5.510204;97.590793;145.922377
102.100000;4.897959;97.591119;145.922375
102.200000;4.285714;97.591405;145.922230
102.300000;3.673469;97.591650;145.921944
102.400000;3.061224;97.591854;145.921516
102.500000;2.448980;97.592017;145.920947
102.600000;1.836735;97.592139;145.920236
102.700000;1.224490;97.592221;145.919384
102.800000;0.612245;97.592262;145.918389
102.900000;0.000000;97.592262;145.917254
103.000000;0.000000;97.592262;145.916118
103.100000;0.000000;97.592262;145.914982
103.200000;0.000000;97.592262;145.913846
103.300000;0.000000;97.592262;145.912710
103.400000;0.000000;97.592262;145.911574
103.500000;0.000000;97.592262;145.910438
103.600000;0.000000;97.592262;145.909302
103.700000;0.000000;97.592262;145.908166
103.800000;0.000000;97.592261;145.907030
103.900000;0.000000;97.592261;145.905894
104.000000;0.000000;97.592261;145.904758
104.100000;0.000000;97.592261;145.903621
104.200000;0.000000;97.592261;145.902485
104.300000;0.000000;97.592261;145.901349
104.400000;0.000000;97.592261;145.900213
104.500000;0.000000;97.592261;145.899077
104.600000;0.000000;97.592261;145.897941
104.700000;0.000000;97.592261;145.896805
104.800000;0.000000;97.592261;145.895669
104.900000;0.000000;97.592261;145.894532
105.000000;0.000000;97.592261;145.893396
105.100000;0.000000;97.592261;145.892260
105.200000;0.000000;97.592261;145.891124
105.300000;0.000000;97.592261;145.889988
105.400000;0.000000;97.592261;145.888852
105.500000;0.000000;97.592261;145.887715
105.600000;0.000000;97.592261;145.886579
105.700000;0.000000;97.592261;145.885443
105.800000;0.000000;97.592261;145.884307
105.900000;0.000000;97.592261;145.883170
106.000000;0.000000;97.592260;145.882034
106.100000;0.000000;97.592260;145.880898
106.200000;0.000000;97.592260;145.879762
106.300000;0.000000;97.592260;145.878625
106.400000;0.000000;97.592260;145.877489
106.500000;0.000000;97.592260;145.876353
106.600000;0.000000;97.592260;145.875217
106.700000;0.000000;97.592260;145.874080
106.800000;0.000000;97.592260;145.872944
106.900000;0.000000;97.592260;145.871808
107.000000;0.000000;97.592260;145.870672
107.100000;0.000000;97.592260;145.869535
107.200000;0.000000;97.592260;145.868399
107.300000;0.000000;97.592260;145.867263
107.400000;0.000000;97.592260;145.866126
107.500000;0.000000;97.592260;145.864990
107.600000;0.000000;97.592260;145.863854
107.700000;0.000000;97.592260;145.862717
107.800000;0.000000;97.592260;145.861581
107.900000;0.000000;97.592260;145.860444
108.000000;0.000000;97.592260;145.859308
108.100000;0.000000;97.592259;145.858172
108.200000;0.000000;97.592259;145.857035
108.300000;0.000000;97.592259;145.855899
108.400000;0.000000;97.592259;145.854763
108.500000;0.000000;97.592259;145.853626
108.600000;0.000000;97.592259;145.852490
108.700000;0.000000;97.592259;145.851353
108.800000;0.000000;97.592259;145.850217
108.900000;0.000000;97.592259;145.849080
109.000000;0.000000;97.592259;145.847944
109.100000;0.000000;97.592259;145.846808
109.200000;0.000000;97.592259;145.845671
109.300000;0.000000;97.592259;145.844535
109.400000;0.000000;97.592259;145.843398
109.500000;0.000000;97.592259;145.842262
109.600000;0.000000;97.592259;145.841125
109.700000;0.000000;97.592259;145.839989
109.800000;0.000000;97.592259;145.838852
109.900000;0.000000;97.592259;145.837716
110.000000;0.000000;97.592259;145.836579
110.100000;0.000000;97.592259;145.835443
110.200000;0.000000;97.592259;145.834306
110.300000;0.000000;97.592258;145.833170
110.400000;0.000000;97.592258;145.832033
110.500000;0.000000;97.592258;145.830896
110.600000;0.000000;97.592258;145.829760
110.700000;0.000000;97.592258;145.828623
110.800000;0.000000;97.592258;145.827487
110.900000;0.000000;97.592258;145.826350
111.000000;0.000000;97.592258;145.825214
111.100000;0.000000;97.592258;145.824077
111.200000;0.000000;97.592258;145.822940
111.300000;0.000000;97.592258;145.821804
111.400000;0.000000;97.592258;145.820667
111.500000;0.000000;97.592258;145.819531
111.600000;0.000000;97.592258;145.818394
111.700000;0.000000;97.592258;145.817257
111.800000;0.000000;97.592258;145.816121
111.900000;0.000000;97.592258;145.814984
112.000000;0.000000;97.592258;145.813847
112.100000;0.000000;97.592258;145.812711
112.200000;0.000000;97.592258;145.811574
112.300000;0.000000;97.592258;145.810437
112.400000;0.000000;97.592257;145.809301
112.500000;0.000000;97.592257;145.808164
112.600000;0.000000;97.592257;145.807027
112.700000;0.000000;97.592257;145.805891
112.800000;0.000000;97.592257;145.804754
112.900000;0.000000;97.592257;145.803617
113.000000;0.000000;97.592257;145.802481
113.100000;0.505051;97.592173;145.801344
113.200000;1.010101;97.592003;145.800207
113.300000;1.515152;97.591749;145.799070
113.400000;2.020202;97.591411;145.797934
113.500000;2.525253;97.590987;145.796797
113.600000;3.030303;97.590479;145.795660
113.700000;3.535354;97.589886;145.794523
113.800000;4.040404;97.589209;145.793387
113.900000;4.545455;97.588447;145.792250
114.000000;5.050505;97.587600;145.791113
114.100000;5.555556;97.586668;145.789976
114.200000;6.060606;97.585660;145.788839
114.300000;6.565657;97.584600;145.787703
114.400000;7.070707;97.583492;145.786566
114.500000;7.575758;97.582305;145.785429
114.600000;8.080808;97.581039;145.784292
114.700000;8.585859;97.579694;145.783155
114.800000;9.090909;97.578269;145.782018
114.900000;9.595960;97.576765;145.780882
115.000000;10.101010;97.575181;145.779745
115.100000;10.606061;97.573518;145.778608
115.200000;11.111111;97.571783;145.777471
115.300000;11.616162;97.569981;145.776334
115.400000;12.121212;97.568110;145.775197
115.500000;12.626263;97.566174;145.774060
115.600000;13.131313;97.564171;145.772923
115.700000;13.636364;97.562104;145.771787
115.800000;14.141414;97.559972;145.770650
115.900000;14.646465;97.558545;145.746198
116.000000;15.151515;97.557077;145.720937
116.100000;15.656566;97.555569;145.694864
116.200000;16.161616;97.554021;145.667979
116.300000;16.666667;97.552433;145.640281
116.400000;17.171717;97.550806;145.611770
116.500000;17.676768;97.549140;145.582444
116.600000;18.181818;97.547435;145.552303
116.700000;18.686869;97.545693;145.521346
116.800000;19.191919;97.543913;145.489571
116.900000;19.696970;97.542096;145.456979
117.000000;20.202020;97.540242;145.423518
117.100000;20.707071;97.538351;145.389110
117.200000;21.212121;97.536424;145.353746
117.300000;21.717172;97.534461;145.317419
117.400000;22.222222;97.532462;145.280118
117.500000;22.727273;97.530429;145.241836
117.600000;23.232323;97.528360;145.202564
117.700000;23.737374;97.526257;145.162293
117.800000;24.242424;97.524120;145.121014
117.900000;24.747475;97.521948;145.078718
118.000000;25.252525;97.519743;145.035395
118.100000;25.757576;97.517505;144.991036
118.200000;26.262626;97.515233;144.945632
118.300000;26.767677;97.512929;144.899173
118.400000;27.272727;97.510608;144.851648
118.500000;27.777778;97.508243;144.803048
118.600000;28.282828;97.505835;144.753364
118.700000;28.787879;97.503382;144.702583
118.800000;29.292929;97.500886;144.650697
118.900000;29.797980;97.498345;144.597694
119.000000;30.303030;97.495760;144.543564
119.100000;30.808081;97.493131;144.488295
119.200000;31.313131;97.490458;144.431877
119.300000;31.818182;97.487741;144.374298
119.400000;32.323232;97.484979;144.315547
119.500000;32.828283;97.482172;144.255613
119.600000;33.333333;97.479321;144.194482
119.700000;33.838384;97.476426;144.132145
119.800000;34.343434;97.473486;144.068588
119.900000;34.848485;97.470501;144.003798
120.000000;35.353535;97.465839;144.002732
120.100000;35.858586;97.461109;144.001665
120.200000;36.363636;97.456310;144.000598
120.300000;36.868687;97.451441;143.999531
120.400000;37.373737;97.446503;143.998465
120.500000;37.878788;97.441495;143.997398
120.600000;38.383838;97.436417;143.996331
120.700000;38.888889;97.431270;143.995264
120.800000;39.393939;97.426053;143.994197
120.900000;39.898990;97.420766;143.993130
121.000000;40.404040;97.415408;143.992063
121.100000;40.909091;97.409980;143.990996
121.200000;41.414141;97.404482;143.989930
121.300000;41.919192;97.398913;143.988863
121.400000;42.424242;97.393273;143.987796
121.500000;42.929293;97.387562;143.986729
121.600000;43.434343;97.381781;143.985662
121.700000;43.939394;97.375928;143.984594
121.800000;44.444444;97.370003;143.983527
121.900000;44.949495;97.364007;143.982460
122.000000;45.454545;97.357940;143.981393
122.100000;45.959596;97.351800;143.980326
122.200000;46.464646;97.345589;143.979259
122.300000;46.969697;97.339305;143.978192
122.400000;47.474747;97.332950;143.977125
122.500000;47.979798;97.326521;143.976057
122.600000;48.484848;97.320020;143.974990
122.700000;48.989899;97.313447;143.973923
122.800000;49.494949;97.306800;143.972856
122.900000;50.000000;97.300080;143.971788
123.000000;50.000000;97.299222;143.970721
123.100000;50.000000;97.298364;143.969654
123.200000;50.000000;97.297507;143.968587
123.300000;50.000000;97.296649;143.967519
123.400000;50.000000;97.295791;143.966452
123.500000;50.000000;97.294933;143.965384
123.600000;50.000000;97.294075;143.964317
123.700000;50.000000;97.293217;143.963250
123.800000;50.000000;97.292359;143.962182
123.900000;50.000000;97.291501;143.961115
124.000000;50.000000;97.290644;143.960047
124.100000;50.000000;97.289786;143.958980
124.200000;50.000000;97.288928;143.957912
124.300000;50.000000;97.288070;143.956845
124.400000;50.000000;97.287212;143.955777
124.500000;50.000000;97.286354;143.954710
124.600000;50.000000;97.285496;143.953642
124.700000;50.000000;97.284639;143.952574
124.800000;50.000000;97.283781;143.951507
124.900000;50.000000;97.282923;143.950439
125.000000;50.000000;97.282065;143.949371
125.100000;50.000000;97.281207;143.948304
125.200000;50.000000;97.280349;143.947236
125.300000;50.000000;97.279491;143.946168
125.400000;50.000000;97.278634;143.945101
125.500000;50.000000;97.277776;143.944033
125.600000;50.000000;97.276918;143.942965
125.700000;50.000000;97.276060;143.941897
125.800000;50.000000;97.275202;143.940829
125.900000;50.000000;97.274344;143.939762
126.000000;50.000000;97.273486;143.938694
126.100000;50.000000;97.272629;143.937626
126.200000;50.000000;97.271771;143.936558
126.300000;50.000000;97.270913;143.935490
126.400000;50.000000;97.270055;143.934422
126.500000;50.000000;97.269197;143.933354
126.600000;50.000000;97.268339;143.932286
126.700000;50.000000;97.267481;143.931218
126.800000;50.000000;97.266624;143.930150
126.900000;50.000000;97.265766;143.929082
127.000000;50.000000;97.264908;143.928014
127.100000;50.000000;97.264050;143.926946
127.200000;50.000000;97.263192;143.925878
127.300000;50.000000;97.262334;143.924810
127.400000;50.000000;97.261476;143.923742
127.500000;50.000000;97.260619;143.922674
127.600000;50.000000;97.259761;143.921606
127.700000;50.000000;97.258903;143.920538
127.800000;50.000000;97.258045;143.919469
127.900000;50.000000;97.257187;143.918401
128.000000;50.000000;97.256329;143.917333
128.100000;50.000000;97.255471;143.916265
128.200000;50.000000;97.254614;143.915196
128.300000;50.000000;97.253756;143.914128
128.400000;50.000000;97.252898;143.913060
128.500000;50.000000;97.252040;143.911992
128.600000;50.000000;97.251182;143.910923
128.700000;50.000000;97.250324;143.909855
128.800000;50.000000;97.249466;143.908787
128.900000;50.000000;97.248609;143.907718
129.000000;50.000000;97.247751;143.906650
129.100000;50.000000;97.246893;143.905581
129.200000;50.000000;97.246035;143.904513
129.300000;50.000000;97.245177;143.903444
129.400000;50.000000;97.244319;143.902376
129.500000;50.000000;97.243461;143.901307
129.600000;50.000000;97.242604;143.900239
129.700000;50.000000;97.241746;143.899170
129.800000;50.000000;97.240888;143.898102
129.900000;50.000000;97.240030;143.897033
130.000000;50.000000;97.239172;143.895965
130.100000;50.000000;97.238314;143.894896
130.200000;50.000000;97.237456;143.893827
130.300000;50.000000;97.236599;143.892759
130.400000;50.000000;97.235741;143.891690
130.500000;50.000000;97.234883;143.890622
130.600000;50.000000;97.234025;143.889553
130.700000;50.000000;97.233167;143.888484
130.800000;50.000000;97.232309;143.887415
130.900000;50.000000;97.231451;143.886347
131.000000;50.000000;97.230594;143.885278
131.100000;50.000000;97.229736;143.884209
131.200000;50.000000;97.228878;143.883140
131.300000;50.000000;97.228020;143.882071
131.400000;50.000000;97.227162;143.881003
131.500000;50.000000;97.226304;143.879934
131.600000;50.000000;97.225446;143.878865
131.700000;50.000000;97.224589;143.877796
131.800000;50.000000;97.223731;143.876727
131.900000;50.000000;97.222873;143.875658
132.000000;50.000000;97.222015;143.874589
132.100000;50.000000;97.221157;143.873520
132.200000;50.000000;97.220299;143.872451
132.300000;50.000000;97.219441;143.871382
132.400000;50.000000;97.218583;143.870313
132.500000;50.000000;97.217726;143.869244
132.600000;50.000000;97.216868;143.868175
132.700000;50.000000;97.216010;143.867106
132.800000;50.000000;97.215152;143.866037
132.900000;50.000000;97.214294;143.864968
133.000000;50.000000;97.213436;143.863899
133.100000;50.000000;97.212578;143.862830
133.200000;50.000000;97.211721;143.861760
133.300000;50.000000;97.210863;143.860691
133.400000;50.000000;97.210005;143.859622
133.500000;50.000000;97.209147;143.858553
133.600000;50.000000;97.208289;143.857483
133.700000;50.000000;97.207431;143.856414
133.800000;50.000000;97.206573;143.855345
133.900000;50.000000;97.205716;143.854276
134.000000;50.000000;97.204858;143.853206
134.100000;50.000000;97.204000;143.852137
134.200000;50.000000;97.203142;143.851068
134.300000;50.000000;97.202284;143.849998
134.400000;50.000000;97.201426;143.848929
134.500000;50.000000;97.200568;143.847860
134.600000;50.000000;97.199711;143.846790
134.700000;50.000000;97.198853;143.845721
134.800000;50.000000;97.197995;143.844651
134.900000;50.000000;97.197137;143.843582
135.000000;50.000000;97.196279;143.842512
135.100000;50.000000;97.195421;143.841443
135.200000;50.000000;97.194563;143.840373
135.300000;50.000000;97.193706;143.839304
135.400000;50.000000;97.192848;143.838234
135.500000;50.000000;97.191990;143.837164
135.600000;50.000000;97.191132;143.836095
135.700000;50.000000;97.190274;143.835025
135.800000;50.000000;97.189416;143.833956
135.900000;50.000000;97.188558;143.832886
136.000000;50.000000;97.187701;143.831816
136.100000;50.000000;97.186843;143.830747
136.200000;50.000000;97.185985;143.829677
136.300000;50.000000;97.185127;143.828607
136.400000;50.000000;97.184269;143.827537
136.500000;50.000000;97.183411;143.826468
136.600000;50.000000;97.182553;143.825398
136.700000;50.000000;97.181696;143.824328
136.800000;50.000000;97.180838;143.823258
136.900000;50.000000;97.179980;143.822188
137.000000;50.000000;97.179122;143.821119
137.100000;50.000000;97.178264;143.820049
137.200000;50.000000;97.177406;143.818979
137.300000;50.000000;97.176548;143.817909
137.400000;50.000000;97.175691;143.816839
137.500000;50.000000;97.174833;143.815769
137.600000;50.000000;97.173975;143.814699
137.700000;50.000000;97.173117;143.813629
137.800000;50.000000;97.172259;143.812559
137.900000;50.000000;97.171401;143.811489
138.000000;50.000000;97.170543;143.810419
138.100000;50.000000;97.169686;143.809349
138.200000;50.000000;97.168828;143.808279
138.300000;50.000000;97.167970;143.807209
138.400000;50.000000;97.167112;143.806139
138.500000;50.000000;97.166254;143.805069
138.600000;50.000000;97.165396;143.803999
138.700000;50.000000;97.164538;143.802928
138.800000;50.000000;97.163681;143.801858
138.900000;50.000000;97.162823;143.800788
139.000000;50.000000;97.161965;143.799718
139.100000;50.000000;97.161107;143.798648
139.200000;50.000000;97.160249;143.797577
139.300000;50.000000;97.159391;143.796507
139.400000;50.000000;97.158533;143.795437
139.500000;50.000000;97.157676;143.794366
139.600000;50.000000;97.156818;143.793296
139.700000;50.000000;97.155960;143.792226
139.800000;50.000000;97.155102;143.791155
139.900000;50.000000;97.154244;143.790085
140.000000;50.000000;97.153386;143.789015
140.100000;50.000000;97.152528;143.787944
140.200000;50.000000;97.151671;143.786874
140.300000;50.000000;97.150813;143.785803
140.400000;50.000000;97.149955;143.784733
140.500000;50.000000;97.149097;143.783663
140.600000;50.000000;97.148239;143.782592
140.700000;50.000000;97.147381;143.781522
140.800000;50.000000;97.146523;143.780451
140.900000;50.000000;97.145665;143.779380
141.000000;50.000000;97.144808;143.778310
141.100000;50.000000;97.143950;143.777239
141.200000;50.000000;97.143092;143.776169
141.300000;50.000000;97.142234;143.775098
141.400000;50.000000;97.141376;143.774027
141.500000;50.000000;97.140518;143.772957
141.600000;50.000000;97.139660;143.771886
141.700000;50.000000;97.138803;143.770815
141.800000;50.000000;97.137945;143.769745
141.900000;50.000000;97.137087;143.768674
142.000000;50.000000;97.136229;143.767603
142.100000;50.000000;97.135371;143.766533
142.200000;50.000000;97.134513;143.765462
142.300000;50.000000;97.133655;143.764391
142.400000;50.000000;97.132798;143.763320
142.500000;50.000000;97.131940;143.762249
142.600000;50.000000;97.131082;143.761179
142.700000;50.000000;97.130224;143.760108
142.800000;50.000000;97.129366;143.759037
142.900000;50.000000;97.128508;143.757966
143.000000;50.000000;97.127650;143.756895
143.100000;49.275362;97.132269;143.768898
143.200000;48.550725;97.136823;143.780725
143.300000;47.826087;97.141314;143.792374
143.400000;47.101449;97.145741;143.803845
143.500000;46.376812;97.150103;143.815138
143.600000;45.652174;97.154401;143.826251
143.700000;44.927536;97.158634;143.837183
143.800000;44.202899;97.162803;143.847935
143.900000;43.478261;97.166906;143.858506
144.000000;42.753623;97.170944;143.868894
144.100000;42.028986;97.174917;143.879100
144.200000;41.304348;97.178825;143.889123
144.300000;40.579710;97.182666;143.898961
144.400000;39.855072;97.186442;143.908615
144.500000;39.130435;97.190151;143.918084
144.600000;38.405797;97.193794;143.927367
144.700000;37.681159;97.197371;143.936464
144.800000;36.956522;97.200882;143.945374
144.900000;36.231884;97.204325;143.954097
145.000000;35.507246;97.207702;143.962632
145.100000;34.782609;97.211012;143.970979
145.200000;34.057971;97.214254;143.979137
145.300000;33.333333;97.217429;143.987106
145.400000;32.608696;97.220537;143.994884
145.500000;31.884058;97.223577;144.002472
145.600000;31.159420;97.226550;144.009870
145.700000;30.434783;97.229455;144.017076
145.800000;29.710145;97.232292;144.024091
145.900000;28.985507;97.235061;144.030913
146.000000;28.260870;97.237762;144.037543
146.100000;27.536232;97.240394;144.043980
146.200000;26.811594;97.242929;144.050224
146.300000;26.086957;97.245379;144.056274
146.400000;25.362319;97.247744;144.062130
146.500000;24.637681;97.250025;144.067791
146.600000;23.913043;97.252223;144.073258
146.700000;23.188406;97.254340;144.078529
146.800000;22.463768;97.256376;144.083605
146.900000;21.739130;97.258331;144.088485
147.000000;21.014493;97.260208;144.093169
147.100000;20.289855;97.262006;144.097656
147.200000;19.565217;97.263727;144.101947
147.300000;18.840580;97.265371;144.106040
147.400000;18.115942;97.266940;144.109937
147.500000;17.391304;97.268434;144.113635
147.600000;16.666667;97.269855;144.117136
147.700000;15.942029;97.271204;144.120439
147.800000;15.217391;97.272480;144.123544
147.900000;14.492754;97.273686;144.126450
148.000000;13.768116;97.274822;144.129157
148.100000;13.043478;97.275890;144.131666
148.200000;12.318841;97.276889;144.133975
148.300000;11.594203;97.277822;144.136085
148.400000;10.869565;97.278689;144.137996
148.500000;10.144928;97.279497;144.139707
148.600000;9.420290;97.280247;144.141219
148.700000;8.695652;97.280940;144.142531
148.800000;7.971014;97.281576;144.143642
148.900000;7.246377;97.282153;144.144554
149.000000;6.521739;97.282673;144.145265
149.100000;5.797101;97.283135;144.145777
149.200000;5.072464;97.283540;144.146087
149.300000;4.347826;97.283887;144.146198
149.400000;3.623188;97.284176;144.146108
149.500000;2.898551;97.284407;144.145817
149.600000;2.173913;97.284580;144.145326
149.700000;1.449275;97.284696;144.144635
149.800000;0.724638;97.284754;144.143742
149.900000;0.000000;97.284754;144.142651
150.000000;0.000000;97.284754;144.141558
150.100000;0.000000;97.284754;144.140465
150.200000;0.000000;97.284754;144.139372
150.300000;0.000000;97.284754;144.138280
150.400000;0.000000;97.284754;144.137187
150.500000;0.000000;97.284754;144.136094
150.600000;0.000000;97.284754;144.135001
150.700000;0.000000;97.284754;144.133908
150.800000;0.000000;97.284754;144.132815
150.900000;0.000000;97.284754;144.131722
151.000000;0.000000;97.284754;144.130630
151.100000;0.000000;97.284754;144.129537
151.200000;0.000000;97.284754;144.128444
151.300000;0.000000;97.284754;144.127351
151.400000;0.000000;97.284754;144.126258
151.500000;0.000000;97.284753;144.125165
151.600000;0.000000;97.284753;144.124072
151.700000;0.000000;97.284753;144.122979
151.800000;0.000000;97.284753;144.121886
151.900000;0.000000;97.284753;144.120793
152.000000;0.000000;97.284753;144.119700
152.100000;0.000000;97.284753;144.118607
152.200000;0.000000;97.284753;144.117514
152.300000;0.000000;97.284753;144.116421
152.400000;0.000000;97.284753;144.115328
152.500000;0.000000;97.284753;144.114234
152.600000;0.000000;97.284753;144.113141
152.700000;0.000000;97.284753;144.112048
152.800000;0.000000;97.284753;144.110955
152.900000;0.000000;97.284753;144.109862
153.000000;0.000000;97.284753;144.108769
153.100000;0.000000;97.284753;144.107676
153.200000;0.000000;97.284753;144.106582
153.300000;0.000000;97.284753;144.105489
153.400000;0.000000;97.284753;144.104396
153.500000;0.000000;97.284753;144.103303
153.600000;0.000000;97.284752;144.102209
153.700000;0.000000;97.284752;144.101116
153.800000;0.000000;97.284752;144.100023
153.900000;0.000000;97.284752;144.098930
154.000000;0.000000;97.284752;144.097836
